year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Wangaratta,Moira,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,7,9.608095702,23.222184622,2 Eastern
2022,Wangaratta,Moira,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1,1.3725851,3.317454946,2 Eastern
2022,Wangaratta,Moira,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.745170201,6.634909892,2 Eastern
2022,Wangaratta,Moira,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,18,24.706531805,59.714189028,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,30,41.177553009,99.52364838,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,2,2.745170201,6.634909892,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,1,1.3725851,3.317454946,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,6,8.235510602,19.904729676,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,171,234.71205215,567.284795765,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,19,26.079116906,63.031643974,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,87,119.414903725,288.618580301,2 Eastern
2022,Wangaratta,Moira,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,9,12.353265903,29.857094514,2 Eastern
2022,Wangaratta,Moira,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,1.3725851,3.317454946,2 Eastern
2022,Wangaratta,Moira,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,3,4.117755301,9.952364838,2 Eastern
2022,Wangaratta,Moira,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,56,76.864765616,185.777476976,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,34,46.66789341,114.905292154,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,61,83.727691118,206.153612394,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",8,10.980680802,27.03653933,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,72,98.826127221,243.328853973,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,59,80.982520917,199.394477562,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,68,93.33578682,229.810584308,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,2,2.745170201,6.759134833,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,3,4.117755301,10.138702249,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,10,13.725851003,33.795674163,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,8,10.980680802,27.03653933,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,8,10.980680802,27.03653933,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,12,16.471021203,40.554808996,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,18,24.706531805,60.832213493,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,6,8.235510602,20.277404498,2 Eastern
2022,Wangaratta,Wangaratta,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,10,13.725851003,33.795674163,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B10 Arson,B11 Cause damage by fire,7,9.608095702,23.656971914,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B10 Arson,B19 Other fire related offences,3,4.117755301,10.138702249,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B20 Property damage,B21 Criminal damage,198,271.771849858,669.154348427,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B20 Property damage,B22 Graffiti,5,6.862925501,16.897837081,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B20 Property damage,B29 Other property damage offences,5,6.862925501,16.897837081,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,9,12.353265903,30.416106747,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,42,57.648574212,141.941831484,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,15,20.588776504,50.693511244,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,15,20.588776504,50.693511244,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,52,71.374425215,175.737505647,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B43 Steal from a retail store,49,67.256669914,165.598803399,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,31,42.550138109,104.766589905,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,27,37.059797708,91.24832024,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B46 Fare evasion,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B40 Theft,B49 Other theft,121,166.082797135,408.927657372,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,58,79.609935817,196.014910145,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B50 Deception,B54 State false information,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,B Property and deception offences,B50 Deception,B59 Other deception offences,2,2.745170201,6.759134833,2 Eastern
2022,Wangaratta,Wangaratta,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,17,23.333946705,57.452646077,2 Eastern
2022,Wangaratta,Wangaratta,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,7,9.608095702,23.656971914,2 Eastern
2022,Wangaratta,Wangaratta,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,2,2.745170201,6.759134833,2 Eastern
2022,Wangaratta,Wangaratta,C Drug offences,C30 Drug use and possession,C31 Drug use,5,6.862925501,16.897837081,2 Eastern
2022,Wangaratta,Wangaratta,C Drug offences,C30 Drug use and possession,C32 Drug possession,68,93.33578682,229.810584308,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,14,19.216191404,47.313943828,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,36,49.41306361,121.664426987,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,25,34.314627507,84.489185407,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,34,46.66789341,114.905292154,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,4.117755301,10.138702249,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,11,15.098436103,37.175241579,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,38,52.158233811,128.423561819,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,4,5.490340401,13.518269665,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,6,8.235510602,20.277404498,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,8,10.980680802,27.03653933,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,182,249.810488253,615.081269766,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,27,37.059797708,91.24832024,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,82,112.551978224,277.124528136,2 Eastern
2022,Wangaratta,Wangaratta,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,10,13.725851003,33.795674163,2 Eastern
2022,Wangaratta,Wangaratta,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,2,2.745170201,6.759134833,2 Eastern
2022,Wangaratta,Wangaratta,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1,1.3725851,3.379567416,2 Eastern
2022,Wangaratta,Wangaratta,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,30,41.177553009,101.387022489,2 Eastern
2022,Warrnambool,Corangamite,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,11,15.968859345,70.192465925,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,19,27.582575232,121.241532053,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,23,33.389433175,146.766065117,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,14,20.324002802,89.335865723,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,30,43.551434576,191.433997978,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2,2.903428972,12.762266532,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5,7.258572429,31.90566633,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4,5.806857943,25.524533064,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2,2.903428972,12.762266532,4 Western
2022,Warrnambool,Corangamite,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,6,8.710286915,38.286799596,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B10 Arson,B11 Cause damage by fire,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B20 Property damage,B21 Criminal damage,59,85.651154666,376.486862691,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B20 Property damage,B22 Graffiti,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2,2.903428972,12.762266532,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,35,50.810007006,223.339664308,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,25,36.292862147,159.528331649,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,25,36.292862147,159.528331649,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,32,46.454863548,204.19626451,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B43 Steal from a retail store,19,27.582575232,121.241532053,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,5,7.258572429,31.90566633,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,7,10.162001401,44.667932862,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B49 Other theft,69,100.168299525,440.298195351,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,15,21.775717288,95.716998989,4 Western
2022,Warrnambool,Corangamite,B Property and deception offences,B50 Deception,B54 State false information,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,6,8.710286915,38.286799596,4 Western
2022,Warrnambool,Corangamite,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,4,5.806857943,25.524533064,4 Western
2022,Warrnambool,Corangamite,C Drug offences,C30 Drug use and possession,C31 Drug use,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,C Drug offences,C30 Drug use and possession,C32 Drug possession,17,24.67914626,108.479265521,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,7,10.162001401,44.667932862,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,6,8.710286915,38.286799596,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2,2.903428972,12.762266532,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.903428972,12.762266532,4 Western
2022,Warrnambool,Corangamite,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,18,26.130860746,114.860398787,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1,1.451714486,6.381133266,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,49,71.134009808,312.675530032,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,21,30.486004203,134.003798585,4 Western
2022,Warrnambool,Corangamite,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,10,14.517144859,63.811332659,4 Western
2022,Warrnambool,Corangamite,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,3,4.355143458,19.143399798,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,15,21.775717288,86.367958385,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,14,20.324002802,80.610094493,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,24,34.841147661,138.188733416,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,15,21.775717288,86.367958385,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,33,47.906578034,190.009508448,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,5,7.258572429,28.789319462,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,7,10.162001401,40.305047246,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4,5.806857943,23.031455569,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,6,8.710286915,34.547183354,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16,23.227431774,92.125822278,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B10 Arson,B19 Other fire related offences,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B20 Property damage,B21 Criminal damage,52,75.489153265,299.408922402,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B20 Property damage,B22 Graffiti,10,14.517144859,57.578638924,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,35,50.810007006,201.525236232,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,16,23.227431774,92.125822278,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,12,17.42057383,69.094366708,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,44,63.875437378,253.346011264,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,6,8.710286915,34.547183354,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,4,5.806857943,23.031455569,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B49 Other theft,56,81.296011209,322.440377972,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,15,21.775717288,86.367958385,4 Western
2022,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B54 State false information,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,C Drug offences,C30 Drug use and possession,C32 Drug possession,9,13.065430373,51.820775031,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,12,17.42057383,69.094366708,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,5,7.258572429,28.789319462,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2,2.903428972,11.515727785,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,5,7.258572429,28.789319462,4 Western
2022,Warrnambool,Moyne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,41,59.520293921,236.072419587,4 Western
2022,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,15,21.775717288,86.367958385,4 Western
2022,Warrnambool,Moyne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,8,11.613715887,46.062911139,4 Western
2022,Warrnambool,Moyne,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,1,1.451714486,5.757863892,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,55,79.844296723,153.437049951,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,47,68.230580836,131.118933594,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",17,24.67914626,47.425997257,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,127,184.367739706,354.300097159,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,63,91.45801261,175.755166307,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,92,133.5577327,256.658338099,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,4,5.806857943,11.159058178,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,4,5.806857943,11.159058178,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,2,2.903428972,5.579529089,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,12,17.42057383,33.477174535,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,10,14.517144859,27.897645446,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,5,7.258572429,13.948822723,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,6,8.710286915,16.738587267,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,20,29.034289717,55.795290891,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,23,33.389433175,64.164584525,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3,4.355143458,8.369293634,4 Western
2022,Warrnambool,Warrnambool,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,24,34.841147661,66.954349069,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B10 Arson,B11 Cause damage by fire,12,17.42057383,33.477174535,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B10 Arson,B19 Other fire related offences,1,1.451714486,2.789764545,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B20 Property damage,B21 Criminal damage,211,306.311756519,588.640318902,4 Western
2022,Warrnambool,Warrnambool,B Property and deception offences,B20 Property damage,B22 Graffiti,14,20.324002802,39.056703624,4 Western
